Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
20200619000239,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,385,95.0,1.0,399.0,,,20200619,FB
20200619000240,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200619,FB
20200619000241,老簡APP導下載,APP_INSTALLS,986,91.0,,,,,20200619,FB
20200619000242,活動：素人轉職！ 第七屆菁英軟體工程師戰鬥營說明會_大大,EVENT_RESPONSES,1102,,,,,,20200619,FB
20200619000243,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2627,224.0,2.0,798.0,,,20200619,FB
20200619000244,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2672,171.0,2.0,798.0,,,20200619,FB
20200619000245,老簡APP導下載(iOS),APP_INSTALLS,997,37.0,1.0,888.0,,,20200619,FB
20200619000246,20200621_無聊詹_課程_講座,CONVERSIONS,1047,9.0,11.0,26549.0,,,20200619,FB
20200619000247,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,405,48.0,,,,,20200619,FB
20200619000248,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,203,39.0,,,,,20200619,FB
20200619000249,0619老簡APP_首購轉換,CONVERSIONS,1217,,13.0,4878.0,,,20200619,FB
20200620000250,期貨電子盤_下載_IOS(舊),APP_INSTALLS,50,2.0,,,,,20200620,FB
20200620000251,股市爆料同學會_20190617(下載),APP_INSTALLS,1093,185.0,,,,,20200620,FB
20200620000252,權證小哥_講座_轉換次數(購買),CONVERSIONS,144,,1.0,4988.0,,,20200620,FB
20200620000253,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4154,186.0,4.0,10843.0,2.0,7180.0,20200620,FB
20200620000254,武財神_APP下載_20200221,APP_INSTALLS,395,36.0,,,,,20200620,FB
20200620000255,iCheck APP下載_20200324,APP_INSTALLS,529,34.0,,,,,20200620,FB
20200620000256,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,2129,81.0,,,1.0,410.0,20200620,FB
20200620000257,籌碼K線_下載_相關類似受眾,APP_INSTALLS,2156,84.0,1.0,410.0,1.0,410.0,20200620,FB
20200620000258,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,14,4.0,,,,,20200620,FB
20200620000259,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,517,87.0,,,,,20200620,FB
20200620000260,股市爆料同學會_受眾測試組_20200520,APP_INSTALLS,2,,,,,,20200620,FB
20200620000261,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,2517,135.0,,,2.0,820.0,20200620,FB
20200620000262,林恩如_下載_0504建立_軟體,APP_INSTALLS,540,62.0,2.0,1287.0,,,20200620,FB
20200620000263,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,333,20.0,1.0,399.0,,,20200620,FB
20200620000264,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,712,39.0,1.0,,,,20200620,FB
20200620000265,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,860,,,,,,20200620,FB
20200620000266,大大工程師_第七屆招生_20200529,LINK_CLICKS,2038,,2.0,798.0,,,20200620,FB
20200620000267,權證小哥_軟體_導購,CONVERSIONS,101,,3.0,7941.0,,,20200620,FB
20200620000268,股人阿勳_下載_20200605_軟體,APP_INSTALLS,1220,102.0,2.0,9287.0,,,20200620,FB
20200620000269,股人阿勳_互動_20200605_軟體,PAGE_LIKES,370,,,,,,20200620,FB
20200620000270,20200605_無聊詹_流量_講座,LINK_CLICKS,405,1.0,1.0,3988.0,,,20200620,FB
20200620000271,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,400,73.0,1.0,379.0,,,20200620,FB
20200620000272,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,42,6.0,,,,,20200620,FB
20200620000273,老簡APP導下載,APP_INSTALLS,993,100.0,3.0,4061.0,,,20200620,FB
20200620000274,活動：素人轉職！ 第七屆菁英軟體工程師戰鬥營說明會_大大,EVENT_RESPONSES,594,,,,,,20200620,FB
20200620000275,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2668,213.0,1.0,399.0,1.0,390.0,20200620,FB
20200620000276,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2616,162.0,,,,,20200620,FB
20200620000277,老簡APP導下載(iOS),APP_INSTALLS,1047,53.0,3.0,1297.0,,,20200620,FB
20200620000278,20200621_無聊詹_課程_講座,CONVERSIONS,216,1.0,1.0,4988.0,,,20200620,FB
20200620000279,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,252,42.0,,,,,20200620,FB
20200620000280,0619老簡APP_首購轉換,CONVERSIONS,7361,,51.0,109277.0,,,20200620,FB
20200620000281,20200620_期權先生_IOS導下載,APP_INSTALLS,441,22.0,,,,,20200620,FB
20200621000282,期貨電子盤_下載_IOS(舊),APP_INSTALLS,100,3.0,,,,,20200621,FB
20200621000283,股市爆料同學會_20190617(下載),APP_INSTALLS,1061,177.0,1.0,1980.0,,,20200621,FB
20200621000284,權證小哥_講座_轉換次數(購買),CONVERSIONS,351,,1.0,3577.0,,,20200621,FB
20200621000285,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,3754,166.0,1.0,,1.0,410.0,20200621,FB
20200621000286,武財神_APP下載_20200221,APP_INSTALLS,424,36.0,,,,,20200621,FB
20200621000287,iCheck APP下載_20200324,APP_INSTALLS,497,27.0,,,,,20200621,FB
20200621000288,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,2009,116.0,1.0,,1.0,410.0,20200621,FB
20200621000289,籌碼K線_下載_相關類似受眾,APP_INSTALLS,2050,90.0,2.0,3590.0,1.0,410.0,20200621,FB
20200621000290,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,47,8.0,,,,,20200621,FB
20200621000291,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,574,127.0,1.0,1928.0,,,20200621,FB
20200621000292,股市爆料同學會_受眾測試組_20200520,APP_INSTALLS,8,3.0,,,,,20200621,FB
20200621000293,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,2015,99.0,,,2.0,820.0,20200621,FB
20200621000294,林恩如_下載_0504建立_軟體,APP_INSTALLS,501,36.0,2.0,698.0,,,20200621,FB
20200621000295,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,660,46.0,,,,,20200621,FB
20200621000296,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,1203,48.0,1.0,,1.0,,20200621,FB
20200621000297,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,751,,,,,,20200621,FB
20200621000298,大大工程師_第七屆招生_20200529,LINK_CLICKS,2011,,,,,,20200621,FB
20200621000299,權證小哥_軟體_導購,CONVERSIONS,101,,4.0,5850.0,,,20200621,FB
20200621000300,股人阿勳_下載_20200605_軟體,APP_INSTALLS,1437,112.0,1.0,,,,20200621,FB
20200621000301,股人阿勳_互動_20200605_軟體,PAGE_LIKES,338,,,,,,20200621,FB
20200621000302,20200605_無聊詹_流量_講座,LINK_CLICKS,178,1.0,,,1.0,880.0,20200621,FB
20200621000303,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,404,108.0,1.0,,,,20200621,FB
20200621000304,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,1,1.0,,,,,20200621,FB
20200621000305,老簡APP導下載,APP_INSTALLS,975,115.0,3.0,2748.0,1.0,790.0,20200621,FB
20200621000306,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2538,172.0,,,,,20200621,FB
20200621000307,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2591,178.0,1.0,399.0,1.0,390.0,20200621,FB
20200621000308,老簡APP導下載(iOS),APP_INSTALLS,1005,66.0,,,,,20200621,FB
20200621000309,20200621_無聊詹_課程_講座,CONVERSIONS,16,,,,,,20200621,FB
20200621000310,0619老簡APP_首購轉換,CONVERSIONS,10080,,68.0,100299.0,,,20200621,FB
20200621000311,20200620_期權先生_IOS導下載,APP_INSTALLS,1187,52.0,,,,,20200621,FB
20200622000312,期貨電子盤_下載_IOS(舊),APP_INSTALLS,49,2.0,,,,,20200622,FB
20200622000313,股市爆料同學會_20190617(下載),APP_INSTALLS,551,90.0,3.0,1277.0,,,20200622,FB
20200622000314,權證小哥_講座_轉換次數(購買),CONVERSIONS,344,,5.0,4774.0,,,20200622,FB
20200622000315,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,3818,162.0,3.0,4888.0,3.0,4410.0,20200622,FB
20200622000316,武財神_APP下載_20200221,APP_INSTALLS,427,33.0,,,1.0,90.0,20200622,FB
20200622000317,iCheck APP下載_20200324,APP_INSTALLS,504,47.0,,,,,20200622,FB
20200622000318,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,1994,108.0,1.0,8388.0,2.0,840.0,20200622,FB
20200622000319,籌碼K線_下載_相關類似受眾,APP_INSTALLS,1929,89.0,2.0,63590.0,1.0,410.0,20200622,FB
20200622000320,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,102,21.0,,,,,20200622,FB
20200622000321,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,742,152.0,1.0,880.0,,,20200622,FB
20200622000322,股市爆料同學會_受眾測試組_20200520,APP_INSTALLS,5,,,,,,20200622,FB
20200622000323,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,2008,104.0,1.0,399.0,1.0,3590.0,20200622,FB
20200622000324,林恩如_下載_0504建立_軟體,APP_INSTALLS,500,52.0,,,,,20200622,FB
20200622000325,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,524,26.0,,,,,20200622,FB
20200622000326,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,710,27.0,1.0,399.0,3.0,,20200622,FB
20200622000327,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,731,,,,,,20200622,FB
20200622000328,大大工程師_第七屆招生_20200529,LINK_CLICKS,1997,,,,,,20200622,FB
20200622000329,權證小哥_軟體_導購,CONVERSIONS,99,,7.0,20966.0,,,20200622,FB
20200622000330,股人阿勳_下載_20200605_軟體,APP_INSTALLS,863,61.0,,,,,20200622,FB
20200622000331,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,400,126.0,,,,,20200622,FB
20200622000332,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,3,,,,,,20200622,FB
20200622000333,老簡APP導下載,APP_INSTALLS,980,79.0,2.0,399.0,,,20200622,FB
20200622000334,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,1870,122.0,,,1.0,390.0,20200622,FB
20200622000335,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2211,127.0,1.0,399.0,1.0,390.0,20200622,FB
20200622000336,老簡APP導下載(iOS),APP_INSTALLS,989,37.0,,,,,20200622,FB
20200622000337,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,534,73.0,1.0,8775.0,,,20200622,FB
20200622000338,股人阿勳_互動_20200618_軟體,POST_ENGAGEMENT,443,,,,,,20200622,FB
20200622000339,0619老簡APP_首購轉換,CONVERSIONS,9590,,45.0,86336.0,,,20200622,FB
20200622000340,20200620_期權先生_IOS導下載,APP_INSTALLS,986,32.0,,,,,20200622,FB
20200623000341,期貨電子盤_下載_IOS(舊),APP_INSTALLS,67,3.0,,,,,20200623,FB
20200623000342,股市爆料同學會_20190617(下載),APP_INSTALLS,439,78.0,2.0,998.0,,,20200623,FB
20200623000343,權證小哥_講座_轉換次數(購買),CONVERSIONS,362,,4.0,10124.0,,,20200623,FB
20200623000344,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,3178,171.0,2.0,4010.0,3.0,4430.0,20200623,FB
20200623000345,武財神_APP下載_20200221,APP_INSTALLS,425,43.0,,,,,20200623,FB
20200623000346,iCheck APP下載_20200324,APP_INSTALLS,492,35.0,,,,,20200623,FB
20200623000347,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,2008,77.0,2.0,1288.0,3.0,4410.0,20200623,FB
20200623000348,籌碼K線_下載_相關類似受眾,APP_INSTALLS,1737,67.0,2.0,830.0,1.0,410.0,20200623,FB
20200623000349,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,84,13.0,,,,,20200623,FB
20200623000350,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,646,91.0,1.0,,,,20200623,FB
20200623000351,股市爆料同學會_受眾測試組_20200520,APP_INSTALLS,2,1.0,,,,,20200623,FB
20200623000352,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1682,86.0,,,3.0,10770.0,20200623,FB
20200623000353,林恩如_下載_0504建立_軟體,APP_INSTALLS,499,32.0,,,,,20200623,FB
20200623000354,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,499,29.0,3.0,16175.0,,,20200623,FB
20200623000355,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,669,22.0,1.0,6688.0,,,20200623,FB
20200623000356,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,742,,,,,,20200623,FB
20200623000357,大大工程師_第七屆招生_20200529,LINK_CLICKS,2003,,,,,,20200623,FB
20200623000358,權證小哥_軟體_導購,CONVERSIONS,99,,5.0,18991.0,,,20200623,FB
20200623000359,股人阿勳_下載_20200605_軟體,APP_INSTALLS,761,55.0,3.0,1488.0,,,20200623,FB
20200623000360,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,485,125.0,,,,,20200623,FB
20200623000361,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,3,,,,,,20200623,FB
20200623000362,老簡APP導下載,APP_INSTALLS,978,69.0,,,,,20200623,FB
20200623000363,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2644,136.0,1.0,1980.0,,,20200623,FB
20200623000364,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2606,149.0,1.0,,1.0,390.0,20200623,FB
20200623000365,老簡APP導下載(iOS),APP_INSTALLS,1004,38.0,1.0,399.0,,,20200623,FB
20200623000366,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,248,35.0,,,,,20200623,FB
20200623000367,股人阿勳_互動_20200618_軟體,POST_ENGAGEMENT,440,,2.0,4170.0,,,20200623,FB
20200623000368,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,65,7.0,,,,,20200623,FB
20200623000369,0619老簡APP_首購轉換,CONVERSIONS,15467,,71.0,75829.0,,,20200623,FB
20200623000370,20200620_期權先生_IOS導下載,APP_INSTALLS,770,26.0,,,,,20200623,FB
20200624000371,期貨電子盤_下載_IOS(舊),APP_INSTALLS,65,1.0,,,,,20200624,FB
20200624000372,股市爆料同學會_20190617(下載),APP_INSTALLS,452,60.0,1.0,399.0,,,20200624,FB
20200624000373,權證小哥_講座_轉換次數(購買),CONVERSIONS,346,,11.0,41922.0,,,20200624,FB
20200624000374,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,2762,163.0,2.0,719.0,1.0,420.0,20200624,FB
20200624000375,武財神_APP下載_20200221,APP_INSTALLS,430,39.0,,,,,20200624,FB
20200624000376,iCheck APP下載_20200324,APP_INSTALLS,494,29.0,,,,,20200624,FB
20200624000377,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,1914,70.0,1.0,399.0,,,20200624,FB
20200624000378,籌碼K線_下載_相關類似受眾,APP_INSTALLS,1039,31.0,,,2.0,4010.0,20200624,FB
20200624000379,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,89,15.0,,,,,20200624,FB
20200624000380,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,537,85.0,,,,,20200624,FB
20200624000381,股市爆料同學會_受眾測試組_20200520,APP_INSTALLS,4,1.0,,,,,20200624,FB
20200624000382,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1578,86.0,5.0,3951.0,1.0,410.0,20200624,FB
20200624000383,林恩如_下載_0504建立_軟體,APP_INSTALLS,495,28.0,,,,,20200624,FB
20200624000384,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,285,16.0,,,,,20200624,FB
20200624000385,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,664,27.0,,,8.0,,20200624,FB
20200624000386,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,752,,,,,,20200624,FB
20200624000387,大大工程師_第七屆招生_20200529,LINK_CLICKS,1981,,,,,,20200624,FB
20200624000388,權證小哥_軟體_導購,CONVERSIONS,99,,2.0,848.0,,,20200624,FB
20200624000389,股人阿勳_下載_20200605_軟體,APP_INSTALLS,659,52.0,2.0,399.0,,,20200624,FB
20200624000390,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,492,101.0,,,,,20200624,FB
20200624000391,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,50,5.0,,,,,20200624,FB
20200624000392,老簡APP導下載,APP_INSTALLS,971,71.0,,,,,20200624,FB
20200624000393,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2756,180.0,,,1.0,390.0,20200624,FB
20200624000394,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2657,173.0,2.0,798.0,1.0,390.0,20200624,FB
20200624000395,老簡APP導下載(iOS),APP_INSTALLS,1005,30.0,1.0,7888.0,,,20200624,FB
20200624000396,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,176,23.0,,,,,20200624,FB
20200624000397,股人阿勳_互動_20200618_軟體,POST_ENGAGEMENT,449,,1.0,399.0,,,20200624,FB
20200624000398,0619老簡APP_首購轉換,CONVERSIONS,14722,,64.0,57496.0,,,20200624,FB
20200624000399,20200620_期權先生_IOS導下載,APP_INSTALLS,671,24.0,,,,,20200624,FB
20200624000400,股市爆料同學會_事件型廣告_20200624,APP_INSTALLS,108,5.0,,,,,20200624,FB
20200624000401,股人阿勳_互動_20200624_我的人生_軟體,POST_ENGAGEMENT,99,,,,,,20200624,FB
20200624000402,股人阿勳_互動_20200624_軟體,POST_ENGAGEMENT,61,,,,,,20200624,FB
20200625000403,期貨電子盤_下載_IOS(舊),APP_INSTALLS,83,2.0,,,,,20200625,FB
20200625000404,股市爆料同學會_20190617(下載),APP_INSTALLS,375,50.0,,,,,20200625,FB
20200625000405,權證小哥_講座_轉換次數(購買),CONVERSIONS,347,,9.0,25379.0,,,20200625,FB
20200625000406,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,2269,111.0,2.0,4000.0,1.0,410.0,20200625,FB
20200625000407,武財神_APP下載_20200221,APP_INSTALLS,429,57.0,,,,,20200625,FB
20200625000408,iCheck APP下載_20200324,APP_INSTALLS,493,36.0,,,,,20200625,FB
20200625000409,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,985,37.0,,,,,20200625,FB
20200625000410,籌碼K線_下載_相關類似受眾,APP_INSTALLS,1111,41.0,1.0,,1.0,400.0,20200625,FB
20200625000411,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,90,12.0,,,,,20200625,FB
20200625000412,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,485,82.0,2.0,,,,20200625,FB
20200625000413,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1013,43.0,,,1.0,420.0,20200625,FB
20200625000414,林恩如_下載_0504建立_軟體,APP_INSTALLS,498,48.0,,,,,20200625,FB
20200625000415,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,403,20.0,1.0,,,,20200625,FB
20200625000416,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,992,39.0,,,2.0,,20200625,FB
20200625000417,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,751,,,,,,20200625,FB
20200625000418,大大工程師_第七屆招生_20200529,LINK_CLICKS,1991,,,,,,20200625,FB
20200625000419,權證小哥_軟體_導購,CONVERSIONS,98,,8.0,16288.0,,,20200625,FB
20200625000420,股人阿勳_下載_20200605_軟體,APP_INSTALLS,897,69.0,1.0,399.0,,,20200625,FB
20200625000421,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,490,95.0,,,,,20200625,FB
20200625000422,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,31,6.0,,,,,20200625,FB
20200625000423,老簡APP導下載,APP_INSTALLS,984,98.0,,,,,20200625,FB
20200625000424,0612艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2764,261.0,1.0,,2.0,780.0,20200625,FB
20200625000425,0612艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,2664,234.0,,,1.0,390.0,20200625,FB
20200625000426,老簡APP導下載(iOS),APP_INSTALLS,991,28.0,2.0,399.0,,,20200625,FB
20200625000427,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,182,8.0,,,,,20200625,FB
20200625000428,股人阿勳_互動_20200618_軟體,POST_ENGAGEMENT,443,,2.0,8287.0,,,20200625,FB
20200625000429,0619老簡APP_首購轉換,CONVERSIONS,15466,,102.0,141519.0,,,20200625,FB
20200625000430,20200620_期權先生_IOS導下載,APP_INSTALLS,858,47.0,,,,,20200625,FB
20200625000431,股市爆料同學會_事件型廣告_20200624,APP_INSTALLS,165,13.0,,,,,20200625,FB
20200625000432,股人阿勳_互動_20200624_我的人生_軟體,POST_ENGAGEMENT,980,,,,,,20200625,FB
20200625000433,股人阿勳_互動_20200624_軟體,POST_ENGAGEMENT,591,,1.0,,,,20200625,FB
20200625000434,大大工程師_第七屆招生_20200625_影片,VIDEO_VIEWS,458,,,,,,20200625,FB
20200626000435,期貨電子盤_下載_IOS(舊),APP_INSTALLS,71,6.0,,,,,20200626,FB
20200626000436,股市爆料同學會_20190617(下載),APP_INSTALLS,309,39.0,,,,,20200626,FB
20200626000437,權證小哥_講座_轉換次數(購買),CONVERSIONS,335,,2.0,7542.0,,,20200626,FB
20200626000438,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1718,98.0,,,,,20200626,FB
20200626000439,武財神_APP下載_20200221,APP_INSTALLS,433,33.0,,,1.0,90.0,20200626,FB
20200626000440,iCheck APP下載_20200324,APP_INSTALLS,503,46.0,,,,,20200626,FB
20200626000441,籌碼K線_下載_興趣投資受眾,APP_INSTALLS,458,15.0,1.0,399.0,,,20200626,FB
20200626000442,籌碼K線_下載_相關類似受眾,APP_INSTALLS,297,4.0,,,1.0,400.0,20200626,FB
20200626000443,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,41,8.0,,,,,20200626,FB
20200626000444,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,433,88.0,2.0,798.0,,,20200626,FB
20200626000445,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,597,32.0,,,,,20200626,FB
20200626000446,林恩如_下載_0504建立_軟體,APP_INSTALLS,480,29.0,,,,,20200626,FB
20200626000447,20200513_林恩如_AOS_下載_軟體,APP_INSTALLS,706,45.0,,,,,20200626,FB
20200626000448,20200514_林恩如_IOS_下載_軟體,APP_INSTALLS,866,29.0,,,,,20200626,FB
20200626000449,20200522_林恩如_Like_其他_軟體,PAGE_LIKES,751,,,,,,20200626,FB
