Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
20200112000278,正在查看的籌碼K線下載細項,APP_INSTALLS,102,3,,,,,20200112,FB
20200112000279,丹尼爾-應用程式安裝,APP_INSTALLS,698,76,1,3390,,,20200112,FB
20200112000280,艾蜜莉-應用程式安裝_軟體,APP_INSTALLS,0,,,,,,20200112,FB
20200112000281,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,3941,95,1,9468,,,20200112,FB
20200112000282,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1248,,,,,,20200112,FB
20200112000283,大大PM第二屆招生_20190103,LINK_CLICKS,1989,,1,7777,,,20200112,FB
20200112000284,iCheck APP下載_20200106,APP_INSTALLS,201,42,,,,,20200112,FB
20200112000285,武財神_文案測試_0109,CONVERSIONS,1416,,55,53796,,,20200112,FB
20200113000286,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,1241,32,,,,,20200113,FB
20200113000287,期貨電子盤_下載_IOS(舊),APP_INSTALLS,20,,,,,,20200113,FB
20200113000288,強棒-應用程式安裝_林恩如,APP_INSTALLS,1013,52,1,379,,,20200113,FB
20200113000289,股市爆料同學會_20190617(下載),APP_INSTALLS,2144,189,2,9887,,,20200113,FB
20200113000290,正在查看的籌碼K線下載細項,APP_INSTALLS,103,,,,,,20200113,FB
20200113000291,丹尼爾-應用程式安裝,APP_INSTALLS,706,53,1,1288,,,20200113,FB
20200113000292,艾蜜莉-應用程式安裝_軟體,APP_INSTALLS,0,,,,,,20200113,FB
20200113000293,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4303,104,,,2,3770,20200113,FB
20200113000294,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1213,,,,,,20200113,FB
20200113000295,大大PM第二屆招生_20190103,LINK_CLICKS,2018,,1,1288,,,20200113,FB
20200113000296,iCheck APP下載_20200106,APP_INSTALLS,195,41,,,,,20200113,FB
20200113000297,武財神_文案測試_0109,CONVERSIONS,1349,,36,36253,,,20200113,FB
20200114000298,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,1118,49,1,,,,20200114,FB
20200114000299,期貨電子盤_下載_IOS(舊),APP_INSTALLS,16,,,,,,20200114,FB
20200114000300,強棒-應用程式安裝_林恩如,APP_INSTALLS,991,44,1,1988,,,20200114,FB
20200114000301,股市爆料同學會_20190617(下載),APP_INSTALLS,1892,170,1,14999,,,20200114,FB
20200114000302,正在查看的籌碼K線下載細項,APP_INSTALLS,98,1,,,,,20200114,FB
20200114000303,丹尼爾-應用程式安裝,APP_INSTALLS,696,63,3,4066,,,20200114,FB
20200114000304,艾蜜莉-應用程式安裝_軟體,APP_INSTALLS,0,,,,,,20200114,FB
20200114000305,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4266,128,,,1,3390,20200114,FB
20200114000306,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1218,,,,,,20200114,FB
20200114000307,大大PM第二屆招生_20190103,LINK_CLICKS,2012,,,,,,20200114,FB
20200114000308,iCheck APP下載_20200106,APP_INSTALLS,198,30,,,,,20200114,FB
20200114000309,武財神_文案測試_0109,CONVERSIONS,347,,13,12678,,,20200114,FB
20200115000310,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,759,26,2,1668,1,380,20200115,FB
20200115000311,期貨電子盤_下載_IOS(舊),APP_INSTALLS,9,1,,,,,20200115,FB
20200115000312,強棒-應用程式安裝_林恩如,APP_INSTALLS,981,44,2,17776,,,20200115,FB
20200115000313,股市爆料同學會_20190617(下載),APP_INSTALLS,1464,118,2,5888,,,20200115,FB
20200115000314,正在查看的籌碼K線下載細項,APP_INSTALLS,100,1,,,,,20200115,FB
20200115000315,丹尼爾-應用程式安裝,APP_INSTALLS,699,64,1,1288,,,20200115,FB
20200115000316,艾蜜莉-應用程式安裝_軟體,APP_INSTALLS,0,,,,,,20200115,FB
20200115000317,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4089,105,3,2668,1,1990,20200115,FB
20200115000318,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1275,,,,,,20200115,FB
20200115000319,大大PM第二屆招生_20190103,LINK_CLICKS,2006,,3,8887,,,20200115,FB
20200115000320,iCheck APP下載_20200106,APP_INSTALLS,198,22,,,,,20200115,FB
20200115000321,武財神_文案測試_0109,CONVERSIONS,1674,,22,55339,,,20200115,FB
20200116000322,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,1344,31,4,3254,,,20200116,FB
20200116000323,期貨電子盤_下載_IOS(舊),APP_INSTALLS,11,1,,,,,20200116,FB
20200116000324,強棒-應用程式安裝_林恩如,APP_INSTALLS,1006,40,3,4564,,,20200116,FB
20200116000325,股市爆料同學會_20190617(下載),APP_INSTALLS,1450,98,1,1288,,,20200116,FB
20200116000326,正在查看的籌碼K線下載細項,APP_INSTALLS,99,1,,,,,20200116,FB
20200116000327,丹尼爾-應用程式安裝,APP_INSTALLS,703,67,,,,,20200116,FB
20200116000328,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4672,122,2,3405,2,3770,20200116,FB
20200116000329,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1235,,,,,,20200116,FB
20200116000330,大大PM第二屆招生_20190103,LINK_CLICKS,1973,,4,17567,,,20200116,FB
20200116000331,iCheck APP下載_20200106,APP_INSTALLS,202,37,,,,,20200116,FB
20200116000332,武財神_文案測試_0109,CONVERSIONS,2841,,37,41931,,,20200116,FB
20200116000333,武財神_圖片測試_0115,CONVERSIONS,1420,,11,15512,,,20200116,FB
20200117000334,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,792,19,1,1288,,,20200117,FB
20200117000335,期貨電子盤_下載_IOS(舊),APP_INSTALLS,40,1,,,,,20200117,FB
20200117000336,強棒-應用程式安裝_林恩如,APP_INSTALLS,1011,62,1,999,,,20200117,FB
20200117000337,股市爆料同學會_20190617(下載),APP_INSTALLS,1389,94,1,499,,,20200117,FB
20200117000338,正在查看的籌碼K線下載細項,APP_INSTALLS,98,3,,,,,20200117,FB
20200117000339,丹尼爾-應用程式安裝,APP_INSTALLS,703,64,2,2287,,,20200117,FB
20200117000340,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4718,111,1,,,,20200117,FB
20200117000341,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1251,,,,,,20200117,FB
20200117000342,iCheck APP下載_20200106,APP_INSTALLS,206,31,,,,,20200117,FB
20200117000343,武財神_文案測試_0109,CONVERSIONS,2967,,22,38156,,,20200117,FB
20200117000344,武財神_圖片測試_0115,CONVERSIONS,1909,,7,17751,,,20200117,FB
20200118000345,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,1414,35,1,380,1,380,20200118,FB
20200118000346,期貨電子盤_下載_IOS(舊),APP_INSTALLS,54,5,,,,,20200118,FB
20200118000347,強棒-應用程式安裝_林恩如,APP_INSTALLS,998,52,,,,,20200118,FB
20200118000348,股市爆料同學會_20190617(下載),APP_INSTALLS,1394,109,1,490,,,20200118,FB
20200118000349,正在查看的籌碼K線下載細項,APP_INSTALLS,100,8,,,,,20200118,FB
20200118000350,丹尼爾-應用程式安裝,APP_INSTALLS,695,64,2,2576,,,20200118,FB
20200118000351,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,5436,109,2,2078,2,760,20200118,FB
20200118000352,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1310,,,,,,20200118,FB
20200118000353,iCheck APP下載_20200106,APP_INSTALLS,200,36,,,,,20200118,FB
20200118000354,武財神_文案測試_0109,CONVERSIONS,3080,,18,17982,,,20200118,FB
20200118000355,武財神_圖片測試_0115,CONVERSIONS,2020,,11,18667,,,20200118,FB
20200119000356,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,1220,37,3,2956,1,380,20200119,FB
20200119000357,期貨電子盤_下載_IOS(舊),APP_INSTALLS,84,3,1,1288,,,20200119,FB
20200119000358,強棒-應用程式安裝_林恩如,APP_INSTALLS,1003,53,2,14776,,,20200119,FB
20200119000359,股市爆料同學會_20190617(下載),APP_INSTALLS,1164,84,,,,,20200119,FB
20200119000360,正在查看的籌碼K線下載細項,APP_INSTALLS,100,1,,,,,20200119,FB
20200119000361,丹尼爾-應用程式安裝,APP_INSTALLS,701,53,,,,,20200119,FB
20200119000362,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4795,144,5,4224,1,3390,20200119,FB
20200119000363,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1259,,,,,,20200119,FB
20200119000364,iCheck APP下載_20200106,APP_INSTALLS,202,44,,,,,20200119,FB
20200119000365,武財神_文案測試_0109,CONVERSIONS,2928,,20,19980,,,20200119,FB
20200119000366,武財神_圖片測試_0115,CONVERSIONS,1958,,6,16139,,,20200119,FB
20200120000367,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,705,23,,,,,20200120,FB
20200120000368,期貨電子盤_下載_IOS(舊),APP_INSTALLS,74,4,,,,,20200120,FB
20200120000369,強棒-應用程式安裝_林恩如,APP_INSTALLS,985,46,2,14776,,,20200120,FB
20200120000370,股市爆料同學會_20190617(下載),APP_INSTALLS,822,55,,,,,20200120,FB
20200120000371,正在查看的籌碼K線下載細項,APP_INSTALLS,60,4,,,,,20200120,FB
20200120000372,丹尼爾-應用程式安裝,APP_INSTALLS,692,52,2,7876,,,20200120,FB
20200120000373,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4124,108,,,2,3720,20200120,FB
20200120000374,20191224同學會_聖誕節活動,POST_ENGAGEMENT,1218,,,,,,20200120,FB
20200120000375,iCheck APP下載_20200106,APP_INSTALLS,198,48,,,,,20200120,FB
20200120000376,武財神_文案測試_0109,CONVERSIONS,1118,,2,1998,,,20200120,FB
20200120000377,武財神_圖片測試_0115,CONVERSIONS,597,,2,1998,,,20200120,FB
20200120000378,20200120 新年紅包活動_同學會,LINK_CLICKS,500,,,,,,20200120,FB
20200121000379,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,197,4,1,3390,1,3390,20200121,FB
20200121000380,期貨電子盤_下載_IOS(舊),APP_INSTALLS,48,1,,,,,20200121,FB
20200121000381,強棒-應用程式安裝_林恩如,APP_INSTALLS,994,64,2,2576,,,20200121,FB
20200121000382,股市爆料同學會_20190617(下載),APP_INSTALLS,261,30,,,,,20200121,FB
20200121000383,權證小哥_講座_轉換次數(購買),CONVERSIONS,214,,2,,,,20200121,FB
20200121000384,丹尼爾-應用程式安裝,APP_INSTALLS,702,51,,,,,20200121,FB
20200121000385,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,6172,155,1,299,2,3770,20200121,FB
20200121000386,20191224同學會_聖誕節活動,POST_ENGAGEMENT,342,,,,,,20200121,FB
20200121000387,iCheck APP下載_20200106,APP_INSTALLS,198,45,,,,,20200121,FB
20200121000388,20200120 新年紅包活動_同學會,LINK_CLICKS,528,,,,,,20200121,FB
20200121000389,林恩如_2020CNY,CONVERSIONS,40,,5,34767,,,20200121,FB
20200122000390,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,200,8,1,,,,20200122,FB
20200122000391,期貨電子盤_下載_IOS(舊),APP_INSTALLS,15,,,,,,20200122,FB
20200122000392,強棒-應用程式安裝_林恩如,APP_INSTALLS,1003,56,1,999,,,20200122,FB
20200122000393,股市爆料同學會_20190617(下載),APP_INSTALLS,147,9,,,,,20200122,FB
20200122000394,權證小哥_講座_轉換次數(購買),CONVERSIONS,207,,5,22987,,,20200122,FB
20200122000395,丹尼爾-應用程式安裝,APP_INSTALLS,704,68,,,,,20200122,FB
20200122000396,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,5693,154,2,8808,,,20200122,FB
20200122000397,iCheck APP下載_20200106,APP_INSTALLS,199,39,,,,,20200122,FB
20200122000398,20200120 新年紅包活動_同學會,LINK_CLICKS,490,,,,,,20200122,FB
20200122000399,林恩如_2020CNY,CONVERSIONS,671,,12,86106,,,20200122,FB
20200122000400,武財神_點燈活動,CONVERSIONS,5080,,55,100885,,,20200122,FB
20200122000401,互動_期權先生,POST_ENGAGEMENT,198,,2,9065,,,20200122,FB
20200123000402,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,200,8,1,3390,1,3390,20200123,FB
20200123000403,期貨電子盤_下載_IOS(舊),APP_INSTALLS,41,2,,,,,20200123,FB
20200123000404,強棒-應用程式安裝_林恩如,APP_INSTALLS,988,66,1,3771,,,20200123,FB
20200123000405,股市爆料同學會_20190617(下載),APP_INSTALLS,159,22,1,,,,20200123,FB
20200123000406,權證小哥_講座_轉換次數(購買),CONVERSIONS,211,,1,4888,,,20200123,FB
20200123000407,丹尼爾-應用程式安裝,APP_INSTALLS,696,65,4,17585,,,20200123,FB
20200123000408,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,6214,145,3,2956,1,380,20200123,FB
20200123000409,iCheck APP下載_20200106,APP_INSTALLS,200,58,,,,,20200123,FB
20200123000410,20200120 新年紅包活動_同學會,LINK_CLICKS,492,,,,,,20200123,FB
20200123000411,林恩如_2020CNY,CONVERSIONS,1745,,18,47536,,,20200123,FB
20200123000412,武財神_點燈活動,CONVERSIONS,10500,,78,219520,,,20200123,FB
20200123000413,互動_期權先生,POST_ENGAGEMENT,1061,,4,16352,,,20200123,FB
20200124000414,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,195,6,1,3390,1,3390,20200124,FB
20200124000415,期貨電子盤_下載_IOS(舊),APP_INSTALLS,20,,,,,,20200124,FB
20200124000416,強棒-應用程式安裝_林恩如,APP_INSTALLS,994,51,,,,,20200124,FB
20200124000417,股市爆料同學會_20190617(下載),APP_INSTALLS,154,20,,,,,20200124,FB
20200124000418,權證小哥_講座_轉換次數(購買),CONVERSIONS,210,,3,13158,,,20200124,FB
20200124000419,丹尼爾-應用程式安裝,APP_INSTALLS,693,56,2,1998,,,20200124,FB
20200124000420,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,5838,130,2,380,1,380,20200124,FB
20200124000421,iCheck APP下載_20200106,APP_INSTALLS,196,34,,,,,20200124,FB
20200124000422,20200120 新年紅包活動_同學會,LINK_CLICKS,520,,,,,,20200124,FB
20200124000423,林恩如_2020CNY,CONVERSIONS,1690,,9,38739,,,20200124,FB
20200124000424,武財神_點燈活動,CONVERSIONS,10507,,57,66867,,,20200124,FB
20200124000425,互動_期權先生,POST_ENGAGEMENT,1118,,,,,,20200124,FB
20200125000426,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,209,6,,,,,20200125,FB
20200125000427,期貨電子盤_下載_IOS(舊),APP_INSTALLS,13,,,,,,20200125,FB
20200125000428,強棒-應用程式安裝_林恩如,APP_INSTALLS,1033,40,,,,,20200125,FB
20200125000429,股市爆料同學會_20190617(下載),APP_INSTALLS,155,22,,,,,20200125,FB
20200125000430,權證小哥_講座_轉換次數(購買),CONVERSIONS,207,,2,1489,,,20200125,FB
20200125000431,丹尼爾-應用程式安裝,APP_INSTALLS,712,59,2,7176,,,20200125,FB
20200125000432,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4681,82,1,1288,,,20200125,FB
20200125000433,iCheck APP下載_20200106,APP_INSTALLS,207,36,,,,,20200125,FB
20200125000434,20200120 新年紅包活動_同學會,LINK_CLICKS,476,,,,,,20200125,FB
20200125000435,林恩如_2020CNY,CONVERSIONS,1778,,27,116639,,,20200125,FB
20200125000436,武財神_點燈活動,CONVERSIONS,10872,,78,182425,,,20200125,FB
20200125000437,互動_期權先生,POST_ENGAGEMENT,1112,,,,,,20200125,FB
20200126000438,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,193,3,,,,,20200126,FB
20200126000439,期貨電子盤_下載_IOS(舊),APP_INSTALLS,13,,,,,,20200126,FB
20200126000440,強棒-應用程式安裝_林恩如,APP_INSTALLS,981,48,,,,,20200126,FB
20200126000441,股市爆料同學會_20190617(下載),APP_INSTALLS,549,49,1,1288,,,20200126,FB
20200126000442,權證小哥_講座_轉換次數(購買),CONVERSIONS,201,,3,3771,,,20200126,FB
20200126000443,丹尼爾-應用程式安裝,APP_INSTALLS,687,50,1,1988,,,20200126,FB
20200126000444,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,6378,127,,,,,20200126,FB
20200126000445,iCheck APP下載_20200106,APP_INSTALLS,198,34,,,,,20200126,FB
20200126000446,20200120 新年紅包活動_同學會,LINK_CLICKS,513,,,,,,20200126,FB
20200126000447,林恩如_2020CNY,CONVERSIONS,1800,,11,125574,,,20200126,FB
20200126000448,武財神_點燈活動,CONVERSIONS,10399,,59,76221,,,20200126,FB
20200126000449,互動_期權先生,POST_ENGAGEMENT,1091,,1,1288,,,20200126,FB
20200127000450,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,199,4,,,,,20200127,FB
20200127000451,期貨電子盤_下載_IOS(舊),APP_INSTALLS,17,,,,,,20200127,FB
20200127000452,強棒-應用程式安裝_林恩如,APP_INSTALLS,987,51,,,,,20200127,FB
20200127000453,股市爆料同學會_20190617(下載),APP_INSTALLS,329,37,1,,,,20200127,FB
20200127000454,權證小哥_講座_轉換次數(購買),CONVERSIONS,194,,3,21770,,,20200127,FB
20200127000455,丹尼爾-應用程式安裝,APP_INSTALLS,688,60,,,,,20200127,FB
20200127000456,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,4595,100,,,1,380,20200127,FB
20200127000457,iCheck APP下載_20200106,APP_INSTALLS,193,36,,,,,20200127,FB
20200127000458,20200120 新年紅包活動_同學會,LINK_CLICKS,505,,,,,,20200127,FB
20200127000459,林恩如_2020CNY,CONVERSIONS,1674,,22,107912,,,20200127,FB
20200127000460,武財神_點燈活動,CONVERSIONS,10217,,42,57692,,,20200127,FB
20200127000461,互動_期權先生,POST_ENGAGEMENT,1091,,1,489,,,20200127,FB
20200128000462,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,199,9,1,1288,,,20200128,FB
20200128000463,期貨電子盤_下載_IOS(舊),APP_INSTALLS,54,3,,,,,20200128,FB
20200128000464,強棒-應用程式安裝_林恩如,APP_INSTALLS,1008,47,1,958,,,20200128,FB
20200128000465,股市爆料同學會_20190617(下載),APP_INSTALLS,1520,139,,,,,20200128,FB
20200128000466,權證小哥_講座_轉換次數(購買),CONVERSIONS,202,,1,1288,,,20200128,FB
20200128000467,丹尼爾-應用程式安裝,APP_INSTALLS,695,49,1,1280,,,20200128,FB
20200128000468,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,5359,120,,,1,347,20200128,FB
20200128000469,iCheck APP下載_20200106,APP_INSTALLS,201,36,,,,,20200128,FB
20200128000470,20200120 新年紅包活動_同學會,LINK_CLICKS,517,,,,,,20200128,FB
20200128000471,林恩如_2020CNY,CONVERSIONS,1378,,16,95279,,,20200128,FB
20200128000472,武財神_點燈活動,CONVERSIONS,10266,,57,158975,,,20200128,FB
20200128000473,互動_期權先生,POST_ENGAGEMENT,1144,,1,9888,,,20200128,FB
20200129000474,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,200,16,,,,,20200129,FB
20200129000475,期貨電子盤_下載_IOS(舊),APP_INSTALLS,67,4,,,,,20200129,FB
20200129000476,強棒-應用程式安裝_林恩如,APP_INSTALLS,996,54,,,,,20200129,FB
20200129000477,股市爆料同學會_20190617(下載),APP_INSTALLS,859,76,1,1288,,,20200129,FB
20200129000478,權證小哥_講座_轉換次數(購買),CONVERSIONS,200,,2,7777,,,20200129,FB
20200129000479,丹尼爾-應用程式安裝,APP_INSTALLS,709,67,2,,,,20200129,FB
20200129000480,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,6109,162,2,6176,,,20200129,FB
20200129000481,iCheck APP下載_20200106,APP_INSTALLS,203,39,,,,,20200129,FB
20200129000482,20200120 新年紅包活動_同學會,LINK_CLICKS,459,,,,,,20200129,FB
20200129000483,林恩如_2020CNY,CONVERSIONS,2215,,28,233640,,,20200129,FB
20200129000484,武財神_點燈活動,CONVERSIONS,10421,,69,248890,,,20200129,FB
20200129000485,互動_期權先生,POST_ENGAGEMENT,1097,,,,,,20200129,FB
20200130000486,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,201,7,,,,,20200130,FB
20200130000487,期貨電子盤_下載_IOS(舊),APP_INSTALLS,76,4,,,,,20200130,FB
20200130000488,強棒-應用程式安裝_林恩如,APP_INSTALLS,999,38,2,999,,,20200130,FB
20200130000489,股市爆料同學會_20190617(下載),APP_INSTALLS,1317,97,1,8888,,,20200130,FB
20200130000490,權證小哥_講座_轉換次數(購買),CONVERSIONS,401,,8,29113,,,20200130,FB
20200130000491,丹尼爾-應用程式安裝,APP_INSTALLS,701,36,3,9305,,,20200130,FB
20200130000492,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,3152,75,1,380,1,380,20200130,FB
20200130000493,iCheck APP下載_20200106,APP_INSTALLS,203,50,,,,,20200130,FB
20200130000494,林恩如_2020CNY,CONVERSIONS,2015,,36,209086,,,20200130,FB
20200130000495,武財神_點燈活動,CONVERSIONS,2582,,20,122480,,,20200130,FB
20200130000496,互動_期權先生,POST_ENGAGEMENT,1033,,,,,,20200130,FB
20200130000497,籌碼K線APP_品牌知名度,BRAND_AWARENESS,26,1,,,1,3390,20200130,FB
20200130000498,籌碼K線APP_觸及人數,REACH,0,,,,,,20200130,FB
20200131000499,籌碼K線_ 競價下載_行銷活動花費無限制,APP_INSTALLS,202,6,,,,,20200131,FB
20200131000500,期貨電子盤_下載_IOS(舊),APP_INSTALLS,132,4,,,,,20200131,FB
20200131000501,強棒-應用程式安裝_林恩如,APP_INSTALLS,1021,47,2,5378,,,20200131,FB
20200131000502,股市爆料同學會_20190617(下載),APP_INSTALLS,1341,116,3,12624,,,20200131,FB
20200131000503,權證小哥_講座_轉換次數(購買),CONVERSIONS,772,,38,168888,,,20200131,FB
20200131000504,丹尼爾-應用程式安裝,APP_INSTALLS,713,49,2,1587,,,20200131,FB
20200131000505,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1517,49,,,,,20200131,FB
