Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
2020072000013966,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_追蹤別人_iOS_20200624,APP_INSTALLS,57,2,,,,,FB,20200720
2020072000013967,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_點噓_iOS_20200616,APP_INSTALLS,5,,,,,,FB,20200720
2020072000013968,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_加入自選股_iOS_20200624,APP_INSTALLS,2,,,,,,FB,20200720
2020072000013969,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看問題_iOS_20200615,APP_INSTALLS,25,1,,,,,FB,20200720
2020072000013970,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_發文_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013971,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_發文_iOS_20200624,APP_INSTALLS,1,,,,,,FB,20200720
2020072000013972,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_籌K+同學會受眾,APP_INSTALLS,591,29,,,,,FB,20200720
2020072000013973,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_籌K+同學會受眾,APP_INSTALLS,180,13,,,,,FB,20200720
2020072000013974,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_經濟日報受眾,APP_INSTALLS,58,2,,,,,FB,20200720
2020072000013975,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_iOS_20200701,APP_INSTALLS,2,2,,,,,FB,20200720
2020072000013976,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20200701,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013977,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片區_籌碼K線TA_Android,APP_INSTALLS,42,2,,,,,FB,20200720
2020072000013978,20200709-0731_林恩如_20週均線簡單操作法_購買_講座,林恩如_課程_林恩如粉絲團LL2%,CONVERSIONS,291,,4,4991,,,FB,20200720
2020072000013979,20200709-0731_林恩如_20週均線簡單操作法_購買_講座,林恩如_課程_波段課程LL1%,CONVERSIONS,291,,1,5558,,,FB,20200720
2020072000013980,20200709-0731_林恩如_20週均線簡單操作法_購買_講座,林恩如_課程_基本面相似受眾,CONVERSIONS,287,,3,8332,,,FB,20200720
2020072000013981,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_圖片測試_2020608_iOS - Henry,APP_INSTALLS,100,15,,,,,FB,20200720
2020072000013982,股市爆料同學會_20200708(下載),股市爆料同學會_理財寶TA_20200318_Android,APP_INSTALLS,3,1,,,,,FB,20200720
2020072000013983,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_口罩圖測試_20200415_iOS,APP_INSTALLS,4,1,,,,,FB,20200720
2020072000013984,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_圖片測試_20200415_iOS,APP_INSTALLS,40,3,,,,,FB,20200720
2020072000013985,股市爆料同學會_20200708(下載),股市爆料同學會_扭蛋圖_2020414_Android,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013986,股市爆料同學會_20200708(下載),股市爆料同學會_ICON測試_20200507_Android,APP_INSTALLS,3,,,,,,FB,20200720
2020072000013987,股市爆料同學會_20200708(下載),股市爆料同學會_理財寶TA_20200318_iOS,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013988,股市爆料同學會_20200708(下載),股市爆料同學會_扭蛋圖_2020414_iOS,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013989,股市爆料同學會_20200708(下載),(大眾)股市爆料同學會_梗圖_20200512_Android,APP_INSTALLS,19,1,,,,,FB,20200720
2020072000013990,股市爆料同學會_20200708(下載),股市爆料同學會_ICON測試_20200507_iOS,APP_INSTALLS,80,10,,,,,FB,20200720
2020072000013991,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_圖片測試_20200507_iOS,APP_INSTALLS,19,2,,,,,FB,20200720
2020072000013992,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_圖片測試B_20200507_Android,APP_INSTALLS,93,17,,,,,FB,20200720
2020072000013993,股市爆料同學會_20200708(下載),股市爆料同學會_20200226_Android_IG測試,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013994,股市爆料同學會_20200708(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013995,股市爆料同學會_20200708(下載),股市爆料同學會_20200302_Android_測試,APP_INSTALLS,1,,,,,,FB,20200720
2020072000013996,股市爆料同學會_20200708(下載),股市爆料同學會_影片_20200306_iOS,APP_INSTALLS,0,,,,,,FB,20200720
2020072000013997,股市爆料同學會_20200708(下載),股市爆料同學會_20200306_影片_Android,APP_INSTALLS,2,,,,,,FB,20200720
2020072000013998,股市爆料同學會_20200708(下載),股市爆料同學會_口罩圖測試_20200417_Android,APP_INSTALLS,2,1,,,,,FB,20200720
2020072000013999,股市爆料同學會_20200708(下載),⛔️(大眾)股市爆料同學會_大眾TA_20200318_Android,APP_INSTALLS,25,4,,,,,FB,20200720
2020072000014000,股市爆料同學會_20200708(下載),⛔️股市爆料同學會_圖片測試B_20200504_iOS,APP_INSTALLS,141,13,,,,,FB,20200720
2020072000014001,股市爆料同學會_20200708(下載),股市爆料同學會_Android_201906170,APP_INSTALLS,0,,,,,,FB,20200720
2020072000014002,股市爆料同學會_20200708(下載),股市爆料同學會_iOS_20200313,APP_INSTALLS,0,1,,,,,FB,20200720
2020072000014003,股市爆料同學會_20200708(下載),股市爆料同學會_Android_20200318,APP_INSTALLS,2,,,,,,FB,20200720
2020072000014004,股市爆料同學會_20200708(下載),股市爆料同學會_大眾TA_20200318_iOS,APP_INSTALLS,0,,,,,,FB,20200720
2020072000014005,股市爆料同學會_20200708(下載),股市爆料同學會_iOS_20200318_大眾TA,APP_INSTALLS,0,,,,,,FB,20200720
2020072000014006,股市爆料同學會_20200708(下載),股市爆料同學會_梗圖_20200512_iOS,APP_INSTALLS,2,3,,,,,FB,20200720
2020072000014007,籌碼K線_iOS_下載,同學會_iOS,APP_INSTALLS,1391,96,,,2,800,FB,20200720
2020072000014008,籌碼K線_iOS_下載,理財寶老師們_iOS,APP_INSTALLS,132,3,,,,,FB,20200720
2020072000014009,籌碼K線_iOS_下載,興趣投資理財_iOS,APP_INSTALLS,2833,141,,,1,3590,FB,20200720
2020072000014010,籌碼K線_iOS_下載,理財寶粉專各種行為_iOS,APP_INSTALLS,968,36,,,,,FB,20200720
2020072000014011,籌碼K線_iOS_下載,相似受眾_iOS,APP_INSTALLS,678,40,,,1,3590,FB,20200720
2020072000014012,籌碼K線_iOS_下載,相似受眾_android,APP_INSTALLS,444,16,,,,,FB,20200720
2020072000014013,籌碼K線_iOS_下載,同學會_android,APP_INSTALLS,320,15,,,,,FB,20200720
2020072000014014,籌碼K線_iOS_下載,理財寶粉專各種行為_android,APP_INSTALLS,438,19,,,,,FB,20200720
2020072000014015,籌碼K線_iOS_下載,理財寶老師們_android,APP_INSTALLS,124,3,,,,,FB,20200720
2020072000014016,籌碼K線_iOS_下載,興趣投資理財_android,APP_INSTALLS,4522,150,1,420,1,420,FB,20200720
2020072000014017,20200710_林恩如_Like_其他_軟體,林恩如_Like_基本面相似受眾,PAGE_LIKES,6,,,,,,FB,20200720
2020072000014018,20200710_林恩如_Like_其他_軟體,林恩如_Like_林恩如粉絲團LL2%,PAGE_LIKES,6,,,,,,FB,20200720
2020072000014019,20200710_林恩如_Like_其他_軟體,林恩如_Like_波段官網30D類似受眾,PAGE_LIKES,0,,,,,,FB,20200720
2020072000014020,20200710_林恩如_Like_其他_軟體,林恩如_Like_波段粉絲團LL2%,PAGE_LIKES,11,,,,,,FB,20200720
2020072000014021,20200710_林恩如_Like_其他_軟體,林恩如_Like_波段課程LL1%,PAGE_LIKES,40,,,,,,FB,20200720
2020072000014022,20200710_林恩如_Like_其他_軟體,林恩如_Like_波段軟體類似受眾,PAGE_LIKES,26,,,,,,FB,20200720
2020072000014023,20200710_林恩如_Like_其他_軟體,林恩如_Like_財經興趣受眾,PAGE_LIKES,13,,,,,,FB,20200720
2020072000014024,20200710_林恩如_Like_其他_軟體,林恩如_Like_股票興趣受眾,PAGE_LIKES,28,,,,,,FB,20200720
2020072000014025,20200710_林恩如_Like_其他_軟體,林恩如_Like_期貨興趣受眾,PAGE_LIKES,20,,,,,,FB,20200720
2020072000014026,20200710_林恩如_Like_其他_軟體,林恩如_Like_報酬率興趣受眾,PAGE_LIKES,0,,,,,,FB,20200720
2020072000014027,武財神_APP下載_20200221,武財神_APP下載_20200714_iOS_上香受眾_安裝最佳化,APP_INSTALLS,0,,,,,,FB,20200720
2020072000014028,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20200715,APP_INSTALLS,221,59,,,,,FB,20200720
2020072000014029,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200715,APP_INSTALLS,45,15,,,,,FB,20200720
2020072000014030,股市爆料同學會_測試專用_20200606(下載),(科技)股市爆料同學會_測試_iOS_20200715,APP_INSTALLS,210,77,,,,,FB,20200720
2020072000014031,籌碼K線_股癌互動,互動-互動的人,POST_ENGAGEMENT,2082,,14,29342,,,FB,20200720
2020072100014032,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,9,1,,,,,FB,20200721
2020072100014033,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014034,股市爆料同學會_20190617(下載),(理財A)股市爆料同學會_Android_201906170,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014035,iCheck APP下載_20200324,iCheck APP下載_20190324_android (限動),APP_INSTALLS,24,2,,,,,FB,20200721
2020072100014036,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (限動),APP_INSTALLS,17,2,,,,,FB,20200721
2020072100014037,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (動態牆),APP_INSTALLS,204,15,,,,,FB,20200721
2020072100014038,iCheck APP下載_20200324,iCheck APP下載_20190324_android (動態牆),APP_INSTALLS,254,12,,,,,FB,20200721
2020072100014039,武財神_APP下載_20200221,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,215,29,,,,,FB,20200721
2020072100014040,股市爆料同學會_20190617(下載),股市爆料同學會_大眾TA_20200318_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014041,股市爆料同學會_20190617(下載),股市爆料同學會_扭蛋圖_2020414_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014042,股市爆料同學會_20190617(下載),股市爆料同學會_扭蛋圖_2020414_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014043,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA(30D)_Android,APP_INSTALLS,6,1,,,,,FB,20200721
2020072100014044,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_爆料TA_iOS,APP_INSTALLS,3,,,,,,FB,20200721
2020072100014045,股市爆料同學會_20190617(下載),(大眾)股市爆料同學會_ICON測試_20200507_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014046,股市爆料同學會_20190617(下載),(大眾)股市爆料同學會_ICON測試_20200507_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014047,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014048,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片B_20200421_大眾TA_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014049,股市爆料同學會_20190617(下載),(理財A)股市爆料同學會_20200504_iOS_圖片測試2,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014050,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_爆料TA_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014051,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014052,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_20200507_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014053,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014054,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_Android,APP_INSTALLS,1,,,,,,FB,20200721
2020072100014055,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_18-26_20200528_iOS,APP_INSTALLS,1,,,,,,FB,20200721
2020072100014056,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_18-26_20200528_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014057,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014058,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_女性_20200602_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014059,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_女性_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014060,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014061,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014062,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_Android_20200606,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014063,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014064,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,1,,,,,,FB,20200721
2020072100014065,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_股票便宜價,APP_INSTALLS,1909,107,,,,,FB,20200721
2020072100014066,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_股票便宜價,APP_INSTALLS,1830,112,2,449,1,390,FB,20200721
2020072100014067,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,14,1,,,,,FB,20200721
2020072100014068,股市爆料同學會_影片廣告_20200617(下載),(刪)股市爆料同學會_影片A_20200306_iOS,APP_INSTALLS,6,,,,,,FB,20200721
2020072100014069,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片區_大眾TA_Android,APP_INSTALLS,85,9,,,,,FB,20200721
2020072100014070,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200421_Android,APP_INSTALLS,6,2,,,,,FB,20200721
2020072100014071,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片C_20200508_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014072,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,24,,,,,,FB,20200721
2020072100014073,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片C_20200508_Android,APP_INSTALLS,13,,,,,,FB,20200721
2020072100014074,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_iOS,APP_INSTALLS,2,1,,,,,FB,20200721
2020072100014075,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_Android,APP_INSTALLS,2,,,,,,FB,20200721
2020072100014076,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_iOS,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014077,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片區_大眾TA_iOS,APP_INSTALLS,19,3,,,,,FB,20200721
2020072100014078,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200507_iOS,APP_INSTALLS,78,6,,,,,FB,20200721
2020072100014079,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,2,,,,,,FB,20200721
2020072100014080,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_爆料TA_iOS,APP_INSTALLS,219,25,1,8288,,,FB,20200721
2020072100014081,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_Android,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014082,武財神_APP下載_20200221,武財神_APP下載_20200617_iOS,APP_INSTALLS,211,16,2,4219,1,90,FB,20200721
2020072100014083,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_iOS(18-44y),APP_INSTALLS,26,3,,,,,FB,20200721
2020072100014084,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,80,7,,,,,FB,20200721
2020072100014085,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段30D類似受眾,APP_INSTALLS,0,1,,,,,FB,20200721
2020072100014086,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段課程LL1%,APP_INSTALLS,38,2,,,,,FB,20200721
2020072100014087,20200701_林恩如_AOS_下載_軟體,林恩如_Android_林恩如LL2%,APP_INSTALLS,15,2,,,,,FB,20200721
2020072100014088,20200701_林恩如_AOS_下載_軟體,林恩如_Android_其它LL2%,APP_INSTALLS,14,1,,,,,FB,20200721
2020072100014089,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體類似受眾,APP_INSTALLS,154,12,,,,,FB,20200721
2020072100014090,20200701_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,83,10,,,,,FB,20200721
2020072100014091,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程LL1%,APP_INSTALLS,154,12,,,1,,FB,20200721
2020072100014092,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體類似受眾,APP_INSTALLS,408,26,1,,5,,FB,20200721
2020072100014093,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,180,8,,,3,,FB,20200721
2020072100014094,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段30D類似受眾,APP_INSTALLS,4,,,,,,FB,20200721
2020072100014095,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_其它LL2%,APP_INSTALLS,98,7,,,,,FB,20200721
2020072100014096,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如LL2%,APP_INSTALLS,25,2,,,,,FB,20200721
2020072100014097,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_加入自選股_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200721
2020072100014098,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_猜多空_iOS_20200624,APP_INSTALLS,2,,,,,,FB,20200721
2020072100014099,股市爆料同學會_事件型廣告_20200609,(大眾)股市爆料同學會(事件)_玩扭蛋_iOS_20200624,APP_INSTALLS,1,,,,,,FB,20200721
2020072100014100,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_玩扭蛋_iOS_20200624,APP_INSTALLS,70,8,,,,,FB,20200721
2020072100014101,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看文章_iOS_20200612,APP_INSTALLS,5,,,,,,FB,20200721
2020072100014102,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看個股_iOS_20200609,APP_INSTALLS,7,1,,,,,FB,20200721
2020072100014103,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,2,,,,,,FB,20200721
2020072100014104,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_打賞_iOS_20200617,APP_INSTALLS,2,,,,,,FB,20200721
2020072100014105,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_提問_iOS_20200624,APP_INSTALLS,24,3,,,,,FB,20200721
2020072100014106,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,14,3,,,,,FB,20200721
2020072100014107,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_觀看爆料_iOS_20200612,APP_INSTALLS,51,5,,,,,FB,20200721
